0.000000;1.000000
1.111111;0.443666
2.222222;-0.606321
3.333333;-0.981674
4.444445;-0.264750
5.555556;0.746753
6.666667;0.927368
7.777778;0.076130
8.888889;-0.859815
10.000000;-0.839072
