-5.000000;13.912794
-4.000000;-0.957659
-3.000000;-0.911130
-2.000000;-0.653644
-1.000000;0.540302
0.000000;1.000000
1.000000;0.540302
2.000000;-0.653644
3.000000;-0.911130
4.000000;-0.957659
5.000000;13.912794
